Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Predict
72674,1020.748,358.201645,258.7451582,1.384380089,0.69153289,73608,304.189761,0.722118442,0.987311162,0.876499864,0.849213746,0.004928883,0.001581235,0.721163987,0.998365065,BARBUNYA,CALI
38191,703.597,249.3851018,195.2092877,1.277526826,0.622320642,38438,220.513699,0.778566041,0.993574067,0.969444467,0.884229641,0.006529944,0.002462348,0.781862058,0.998849753,SEKER,SEKER
34359,691.867,264.7905497,165.6443363,1.598548768,0.780170126,34741,209.1584029,0.807629927,0.989004346,0.901997111,0.789901313,0.007706585,0.001850687,0.623944084,0.997405047,DERMASON,DERMASON
64116,1008.614,406.6034935,201.66292,2.016253129,0.868339958,64861,285.7184395,0.619298754,0.988513899,0.79200204,0.702695486,0.006341685,0.000953791,0.493780946,0.995587378,HOROZ,HOROZ
73094,1052.343,369.0461015,253.2377065,1.457311025,0.727417341,74275,305.0674864,0.775771856,0.98409963,0.829424691,0.826637878,0.005048925,0.001454253,0.683330182,0.995824608,BARBUNYA,CALI
47677,834.119,313.9661431,194.1148488,1.617424659,0.785968282,48354,246.3823082,0.779265143,0.98599909,0.861118177,0.784741647,0.006585275,0.001540496,0.615819452,0.996041567,SIRA,SIRA
31426,651.033,241.5225894,166.1677578,1.45348648,0.725709837,31760,200.0320623,0.734578434,0.989483627,0.93173619,0.828212644,0.007685438,0.00223057,0.685936183,0.996998968,DERMASON,DERMASON
69232,1021.513,339.7519042,260.2171529,1.305647612,0.642955611,70543,296.8988383,0.77967476,0.98141559,0.833736752,0.873869534,0.00490744,0.001765311,0.763647963,0.997055139,BARBUNYA,SEKER
36718,727.659,271.1585016,172.824467,1.568982138,0.770569578,37285,216.2193553,0.788786251,0.984792812,0.871431132,0.797391024,0.007384893,0.00184166,0.635832445,0.997609749,HOROZ,DERMASON
79044,1091.785,405.4557524,248.5061191,1.63157251,0.790156106,79952,317.2411489,0.791247072,0.988643186,0.833306035,0.782430998,0.005129494,0.001185874,0.612198266,0.998845862,BARBUNYA,CALI
64096,987.105,397.1214378,205.9690031,1.928064087,0.854983645,64721,285.6738733,0.721346898,0.990343165,0.826635568,0.7193615,0.006195729,0.001023437,0.517480968,0.99773647,HOROZ,HOROZ
76634,1059.047,424.1268957,231.4512985,1.832467126,0.837972551,77236,312.3674747,0.750100328,0.992205707,0.858619782,0.736495322,0.005534448,0.001004463,0.54242536,0.99397664,CALI,CALI
45092,796.137,309.6716193,186.0583448,1.664379094,0.799380842,45491,239.6099279,0.809667457,0.991229034,0.893992235,0.773754884,0.006867551,0.001518432,0.598696621,0.996458139,SIRA,SIRA
49226,892.285,360.8226857,175.5796931,2.055036545,0.873619677,49991,250.3527308,0.692008154,0.984697246,0.776957435,0.693838666,0.007329921,0.001047884,0.481412094,0.989319446,HOROZ,HOROZ
60134,984.152,385.5043376,199.9895086,1.927622805,0.854911607,61079,276.7037889,0.681745006,0.984528234,0.780199376,0.717770883,0.006410755,0.00104962,0.515195041,0.99310171,HOROZ,HOROZ
44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,238.5928332,0.694103766,0.988415793,0.811414217,0.718504802,0.007427165,0.001221016,0.516249151,0.996928253,HOROZ,HOROZ
62502,952.384,369.8376368,216.7894717,1.705976004,0.810184672,63235,282.0993053,0.810598397,0.988408318,0.865923642,0.762765271,0.005917213,0.001235551,0.581810859,0.992555364,CALI,CALI
38701,718.151,248.2347968,199.6790345,1.243169056,0.594093726,39125,221.9811785,0.764600126,0.989162939,0.942975723,0.894238766,0.00641417,0.00253008,0.799662971,0.994116262,SEKER,SEKER
37220,697.179,246.030186,192.8818788,1.275548473,0.620790529,37513,217.6923881,0.762454933,0.992189374,0.962271534,0.884819833,0.006610161,0.002499259,0.782906137,0.998634728,SEKER,SEKER
33956,689.029,254.524934,170.1985614,1.495458786,0.743540312,34327,207.9281654,0.77748775,0.989192181,0.898775835,0.816926508,0.007495728,0.002059328,0.667368919,0.998022713,DERMASON,DERMASON
50246,843.69,322.3092782,198.9166128,1.620323581,0.786837148,50717,252.9331812,0.77564063,0.990713173,0.887044801,0.784753025,0.006414626,0.001500663,0.615837311,0.997855717,SIRA,SIRA
38581,709.625,234.0327802,210.328979,1.112698693,0.438531348,38948,221.6367634,0.779792222,0.99057718,0.962776607,0.947032989,0.006066011,0.00300984,0.896871483,0.997947727,SEKER,SEKER
49226,831.527,317.1805409,198.2224463,1.600124238,0.7806636,49747,250.3527308,0.744157218,0.989527007,0.89464698,0.789306715,0.006443354,0.001542677,0.62300509,0.996885546,SIRA,SIRA
28597,622.214,222.4268376,164.0193755,1.356100991,0.67544736,28969,190.8162238,0.802384961,0.987158687,0.928219702,0.857883095,0.007777978,0.002598717,0.735963404,0.998040702,DERMASON,DERMASON
35130,678.016,239.1831502,187.1601061,1.277960112,0.622654309,35473,211.4920925,0.780146569,0.990330674,0.960302653,0.884226554,0.006808516,0.002567358,0.781856598,0.999181546,SEKER,SEKER
32594,669.871,240.5127998,173.1557031,1.388997275,0.694032348,32909,203.7154136,0.736987293,0.99042815,0.912778016,0.847004458,0.007379051,0.002342735,0.717416551,0.996489635,DERMASON,DERMASON
25145,599.041,221.5129007,144.9409599,1.528297459,0.75621529,25561,178.9290596,0.759208937,0.983725206,0.88053862,0.807759092,0.008809421,0.00231342,0.652474751,0.997175504,DERMASON,DERMASON
60563,1005.91,408.4148618,189.8140139,2.151658107,0.885437823,61453,277.6890465,0.621981904,0.985517387,0.752140532,0.679919054,0.006743637,0.000889002,0.46228992,0.994689855,HOROZ,HOROZ
69589,1026.872,385.7660295,230.724245,1.671978728,0.801426157,70774,297.6633445,0.739097649,0.983256563,0.829311783,0.771616269,0.005543491,0.001212184,0.595391667,0.995482202,BARBUNYA,CALI
80724,1071.17,416.3012603,247.5448111,1.68172081,0.804000203,81330,320.5947426,0.799722607,0.992548875,0.884088489,0.770102743,0.005157094,0.00111887,0.593058236,0.997358376,BARBUNYA,CALI
35889,715.89,271.930781,168.974303,1.609302576,0.783503647,36306,213.7645762,0.788959968,0.988514295,0.879991809,0.786099225,0.007576995,0.001784786,0.617951991,0.994471731,SIRA,DERMASON
52492,868.092,336.0718809,199.2172947,1.686961373,0.805363109,53087,258.5244479,0.68668158,0.988791983,0.875329321,0.769253432,0.006402345,0.001382919,0.591750843,0.998260815,SIRA,SIRA
53651,921.453,388.8616732,176.213146,2.206768802,0.891433655,54216,261.3629178,0.788197097,0.989578722,0.79403804,0.672123112,0.007247986,0.000912415,0.451749477,0.996906653,HOROZ,HOROZ
52319,892.41,362.4719118,184.5235704,1.964366455,0.860725131,52908,258.0980816,0.757543728,0.988867468,0.825544412,0.712049881,0.006928112,0.001098592,0.507015033,0.995963323,HOROZ,HOROZ
45733,813.793,308.8591055,189.8292942,1.627036053,0.788827598,46443,241.3069914,0.791776316,0.984712443,0.867784034,0.781285017,0.006753528,0.001552203,0.610406277,0.99315302,SIRA,SIRA
58182,961.668,404.2347502,183.9882348,2.197068474,0.890413782,58693,272.1757212,0.670709074,0.991293681,0.79058429,0.673311043,0.006947763,0.000880821,0.45334776,0.996036072,HOROZ,HOROZ
54018,916.231,365.6682108,191.4539936,1.909953426,0.851980832,55477,262.2553216,0.682769604,0.973700813,0.808608684,0.717194752,0.006769377,0.001104783,0.514368312,0.982419519,HOROZ,HOROZ
29059,622.307,225.3313696,164.4132381,1.37051841,0.683819826,29372,192.3514178,0.799444276,0.989343593,0.942933698,0.853637992,0.007754271,0.002539895,0.728697821,0.998693778,DERMASON,DERMASON
68804,1058.95,383.9446161,228.9820536,1.676745448,0.802692254,69932,295.9796845,0.764488889,0.983870045,0.771032424,0.770891613,0.005580266,0.001215648,0.594273879,0.996446022,BARBUNYA,CALI
75706,1054.586,408.5982938,237.6190299,1.719552066,0.81351295,76512,310.470406,0.807401482,0.989465705,0.855413621,0.759842639,0.005397172,0.00110979,0.577360836,0.992802019,CALI,CALI
47650,843.392,332.0364935,183.7246547,1.807250606,0.832964328,48256,246.3125338,0.759168977,0.987441976,0.841809485,0.741823681,0.006968237,0.001301684,0.550302373,0.994534298,HOROZ,SIRA
92476,1191.233,457.2075216,260.1276328,1.757627656,0.822373004,93866,343.1386019,0.688962563,0.985191656,0.818927525,0.75050953,0.004944067,0.000967585,0.563264554,0.990009358,CALI,CALI
61747,952.441,360.101053,220.61887,1.632231427,0.790347965,62884,280.3903033,0.745646661,0.981919089,0.85536123,0.778643386,0.005831879,0.001322339,0.606285523,0.989598284,CALI,CALI
26318,604.873,232.1263561,144.7366524,1.603784198,0.781803184,26607,183.0549599,0.783460348,0.989138197,0.90392906,0.788600498,0.008820061,0.002104164,0.621890745,0.99737855,DERMASON,DERMASON
77402,1066.856,404.6549222,245.6865747,1.647037176,0.794586598,78556,313.9287933,0.687565512,0.985309843,0.854575502,0.775793833,0.005227965,0.001168148,0.601856072,0.991279325,CALI,CALI
64566,1016.789,355.1781595,232.5007748,1.527642907,0.755972615,65592,286.7193479,0.799777035,0.984357849,0.784787483,0.807255008,0.005501009,0.001441004,0.651660648,0.995504766,BARBUNYA,CALI
34613,691.652,254.8657128,173.3685858,1.470080128,0.732994068,35013,209.9300845,0.758557966,0.988575672,0.909230158,0.823689001,0.007363295,0.002090764,0.678463571,0.997395813,DERMASON,DERMASON
80881,1130.612,433.4216946,239.0085096,1.813415327,0.83421082,82038,320.9063533,0.773610713,0.98589678,0.795113624,0.740402147,0.005358758,0.000993378,0.54819534,0.994105831,CALI,CALI
40202,726.182,251.7947693,203.4919059,1.237369949,0.588955124,40556,226.2449473,0.756757774,0.991271329,0.958002326,0.898529179,0.00626324,0.0025183,0.807354685,0.998996426,SEKER,SEKER
43205,768.043,282.0801793,195.6517826,1.441746022,0.720357042,43689,234.5427776,0.811087332,0.988921697,0.920391932,0.831475569,0.006528878,0.001924936,0.691351622,0.996753451,SIRA,SIRA
22069,561.523,208.0328728,135.9878443,1.529790209,0.75676727,22426,167.6279318,0.683801202,0.984080977,0.879543694,0.805776172,0.009426475,0.002451245,0.649275239,0.993254903,DERMASON,DERMASON
35915,685.086,238.6370697,191.8374385,1.243954629,0.594780918,36222,213.8419937,0.799390135,0.991524488,0.961602424,0.896097132,0.006644496,0.002642787,0.80299007,0.998883214,SEKER,SEKER
43629,792.654,295.0560665,189.2264858,1.559274671,0.767270323,44322,235.6908316,0.766321817,0.984364424,0.87260523,0.798800155,0.006762843,0.001698485,0.638081687,0.994944613,SIRA,SIRA
46522,853.266,351.1710871,170.4460356,2.060306571,0.874311813,47247,243.3796419,0.738092972,0.98465511,0.802970074,0.693051481,0.007548495,0.001074242,0.480320355,0.989607184,HOROZ,HOROZ
29602,651.461,239.0421845,158.1333836,1.511649084,0.749919413,30002,194.1402509,0.730426629,0.986667555,0.876504349,0.812158955,0.008075204,0.002167192,0.659602169,0.997087015,DERMASON,DERMASON
44049,812.823,322.7544975,176.2762927,1.830958051,0.837679472,44699,236.822568,0.817235622,0.985458288,0.837826223,0.73375451,0.00732717,0.001310144,0.53839568,0.985779906,HOROZ,HOROZ
24256,573.98,212.1768045,145.921687,1.454045721,0.725960608,24494,175.7375839,0.708121679,0.990283335,0.925199796,0.828260112,0.008747395,0.002539367,0.686014813,0.997496904,DERMASON,DERMASON
64317,981.442,365.8679828,224.8790262,1.626954674,0.788803644,65275,286.1659445,0.821207865,0.985323631,0.839085786,0.782156291,0.005688511,0.001313266,0.611768464,0.995319562,BARBUNYA,CALI
46519,863.421,356.7518402,167.5166271,2.12965033,0.882900217,47189,243.3717945,0.75959309,0.985801776,0.784142548,0.682187916,0.007668949,0.001024547,0.465380353,0.991097423,HOROZ,HOROZ
26240,598.413,216.9675185,154.3929623,1.405294097,0.702590074,26572,182.7834939,0.802937576,0.987505645,0.920813453,0.842446349,0.008268579,0.002569092,0.709715852,0.997359497,DERMASON,DERMASON
59619,944.089,335.8367748,226.7063493,1.481373485,0.737772705,60673,275.5163669,0.737539432,0.982628187,0.840559917,0.820387723,0.005633049,0.001573983,0.673036016,0.997017708,BARBUNYA,CALI
78843,1090.744,420.5249115,243.2464944,1.728801529,0.815728197,80669,316.8375379,0.754557896,0.977364291,0.832774349,0.753433457,0.0053337,0.0010602,0.567661974,0.98137489,CALI,CALI
61884,977.874,332.1090455,237.9380412,1.395779522,0.697643033,62975,280.7011863,0.724569127,0.982675665,0.81324695,0.845207892,0.005366638,0.001689415,0.714376381,0.997111924,BARBUNYA,SEKER
35383,707.379,271.5264922,166.6109469,1.629703793,0.789610463,35744,212.2522905,0.835628085,0.989900403,0.888587482,0.781700116,0.007673925,0.001767494,0.611055072,0.995838768,DERMASON,DERMASON
33954,716.75,277.3684803,156.3563259,1.773951126,0.825970469,34420,207.9220419,0.799481987,0.98646136,0.830549278,0.7496239,0.008168949,0.001591181,0.561935991,0.996846984,HOROZ,DERMASON
63780,1001.82,362.6544311,224.4814357,1.615520811,0.785394587,64748,284.9688021,0.793638943,0.985049731,0.798573664,0.785786075,0.005686021,0.001337228,0.617459756,0.997519086,BARBUNYA,CALI
39657,798.425,331.2468658,152.89654,2.166477186,0.887099197,40152,224.7061651,0.789665472,0.987671847,0.781738439,0.678364653,0.008352797,0.0010911,0.460178602,0.996966443,HOROZ,HOROZ
74754,1036.381,352.3274101,271.1416181,1.299422098,0.638558995,75705,308.5121536,0.817949055,0.987438082,0.874591829,0.875640511,0.004713158,0.001709209,0.766746305,0.996327092,BARBUNYA,CALI
35283,681.373,223.9750122,200.8365205,1.115210578,0.442655743,35589,211.9521428,0.779080551,0.991401838,0.955004742,0.946320488,0.006347958,0.003140269,0.895522466,0.998696127,SEKER,SEKER
47328,874.436,363.4143173,166.1896743,2.186744266,0.889312059,47999,245.4788813,0.793561368,0.986020542,0.777807199,0.67547939,0.007678632,0.00098608,0.456272406,0.997751068,HOROZ,HOROZ
40337,767.18,291.046573,177.3840058,1.640771228,0.792809525,40897,226.6244989,0.798562718,0.986307064,0.861229533,0.778653727,0.007215375,0.001636124,0.606301627,0.994802266,SIRA,SIRA
66910,996.008,355.7803779,239.9274682,1.482866387,0.738393969,67749,291.8774708,0.779037817,0.987616053,0.847569345,0.820386645,0.005317298,0.001485748,0.673034248,0.998019864,BARBUNYA,CALI
26821,616.335,238.4687667,143.7002578,1.659487397,0.798046615,27114,184.7959898,0.760879433,0.989193774,0.887260543,0.774927435,0.008891121,0.001977791,0.60051253,0.996542975,DERMASON,DERMASON
77815,1075.607,432.7701699,230.6963657,1.875929725,0.846071765,78443,314.7652064,0.850251311,0.991994187,0.845212567,0.727326485,0.005561526,0.000960045,0.529003816,0.992373982,CALI,CALI
38091,716.472,247.0380998,196.9387892,1.254390264,0.603715212,38511,220.2248113,0.781273716,0.989094025,0.932467691,0.891460918,0.006485472,0.002526565,0.794702569,0.996867165,SEKER,SEKER
38713,711.163,242.9600789,203.0492489,1.196557388,0.54913918,39057,222.0155907,0.771928775,0.99119236,0.96189659,0.913794528,0.00627593,0.002699306,0.835020439,0.999149876,SEKER,SEKER
60090,979.426,375.6817187,207.4573168,1.81088681,0.833701324,61492,276.6025384,0.814227642,0.977200286,0.787170501,0.736268295,0.006251984,0.001133293,0.542091002,0.981665445,HOROZ,HOROZ
51559,897.074,364.9340163,180.9135277,2.017173734,0.868469205,52296,256.2166226,0.605557709,0.985907144,0.8051148,0.702090271,0.007077989,0.001060868,0.492930749,0.99432696,HOROZ,HOROZ
42659,750.109,250.8943863,217.153824,1.155376321,0.500876329,43069,233.0560571,0.741895652,0.990480392,0.952734259,0.928901043,0.005881394,0.002701082,0.862857148,0.996924717,SEKER,SEKER
36374,702.404,261.1393907,177.8936841,1.467952008,0.732077662,36757,215.2041245,0.75913597,0.989580216,0.926460642,0.824096755,0.007179287,0.002042556,0.679135461,0.996938264,DERMASON,DERMASON
27586,614.302,226.9137165,155.4852077,1.459391024,0.728338678,27917,187.412876,0.74972143,0.988143425,0.918617548,0.825921319,0.008225684,0.002361057,0.682146025,0.995517786,DERMASON,DERMASON
77492,1134.539,428.9230129,231.9317687,1.849349984,0.84119587,78865,314.1112523,0.736280024,0.982590503,0.756532997,0.732325482,0.005535062,0.000982017,0.536300612,0.991807528,BARBUNYA,CALI
33896,695.663,257.4012325,168.242884,1.529938304,0.756821921,34357,207.7443804,0.725731169,0.986582065,0.880157724,0.807083861,0.007593853,0.001987543,0.651384358,0.99657788,DERMASON,DERMASON
73608,1062.467,391.5904484,240.2026181,1.630250542,0.789770341,74612,306.1382309,0.734698766,0.98654372,0.819415136,0.78178166,0.005319944,0.001225826,0.611182564,0.996380707,BARBUNYA,CALI
67959,1012.437,340.589037,255.2594724,1.334285595,0.662044266,69034,294.1565675,0.807420873,0.984427963,0.833145451,0.8636701,0.005011684,0.001720105,0.745926041,0.995278371,BARBUNYA,CALI
41332,740.092,266.3276466,197.9216687,1.345621469,0.6691237,41673,229.4025651,0.75007259,0.991817244,0.948254397,0.861354681,0.006443619,0.002187951,0.741931886,0.998359475,SEKER,SEKER
52660,866.059,328.3550412,205.6149049,1.596941823,0.779664965,53405,258.9378196,0.804989529,0.986049995,0.882258316,0.788590967,0.006235379,0.001487475,0.621875714,0.993099337,SIRA,SIRA
37714,728.687,278.2250489,174.4161198,1.595179672,0.779108879,38440,219.1322801,0.752248928,0.981113424,0.892545608,0.787608021,0.007377235,0.001751112,0.620326395,0.989532055,SIRA,SIRA
28108,614.608,225.9312352,158.5650068,1.424849276,0.712345836,28422,189.1777395,0.781559337,0.98895222,0.935068423,0.837324416,0.008037969,0.002437256,0.701112177,0.998979179,DERMASON,DERMASON
39336,722.8,260.6452398,192.3676739,1.354932638,0.67475251,39664,223.7948854,0.775857988,0.991730537,0.94615823,0.858618732,0.006626125,0.002221472,0.737226128,0.998891742,SEKER,SEKER
34895,677.7,225.3698384,197.2329239,1.142658305,0.483847619,35227,210.7835238,0.76303245,0.990575411,0.954768529,0.93527832,0.006458514,0.003048427,0.874745536,0.999535251,SEKER,SEKER
50223,840.795,311.9481949,206.6487556,1.509557577,0.749109892,50711,252.8752848,0.785188312,0.990376841,0.892754965,0.810632307,0.006211262,0.001654456,0.657124737,0.991967626,SIRA,SIRA
76097,1053.506,404.9215575,242.3833689,1.67058309,0.801053026,77694,311.2711192,0.753831218,0.979445002,0.861595403,0.768719554,0.005321124,0.001146185,0.590929753,0.987197253,CALI,CALI
49687,833.732,311.1420374,204.0146941,1.525096213,0.755024711,50102,251.5222719,0.801222305,0.991716898,0.898255114,0.808384087,0.006262041,0.001649555,0.653484832,0.996627243,SIRA,SIRA
72503,1048.874,409.7482505,229.4829452,1.785528115,0.828453137,74347,303.831675,0.697915965,0.975197385,0.82816944,0.741508169,0.005651466,0.001053913,0.549834365,0.981744717,CALI,CALI
75335,1045.764,408.4106538,237.0383312,1.722973039,0.814337135,76206,309.7087359,0.795470144,0.988570454,0.865643918,0.75832678,0.00542126,0.001105874,0.575059505,0.990812023,CALI,CALI
94151,1158.189,444.1690204,271.5418786,1.63572935,0.791361816,95228,346.2322579,0.79390684,0.988690301,0.882014915,0.779505643,0.004717624,0.001074435,0.607629047,0.993916667,CALI,CALI
40756,732.781,248.046899,209.8969438,1.181755649,0.532867614,41203,227.7984875,0.775728506,0.989151275,0.953790555,0.918368616,0.006086144,0.002670485,0.843400916,0.996693796,SEKER,SEKER
65170,978.084,380.2564555,220.0316841,1.728189543,0.815582908,66112,288.0573226,0.701386198,0.985751452,0.856062111,0.757534339,0.005834839,0.001185272,0.573858275,0.991735869,BARBUNYA,CALI
78962,1104.024,428.4865065,235.1973086,1.821817218,0.835886392,79957,317.0765537,0.777200339,0.987555811,0.814087291,0.739991923,0.00542649,0.001003706,0.547588045,0.99760533,BARBUNYA,CALI
