Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Cluster_Label
62502,952.384,369.8376368,216.7894717,1.705976004,0.810184672,63235,282.0993053,0.810598397,0.988408318,0.865923642,0.762765271,0.005917213,0.001235551,0.581810859,0.992555364,CALI,3
38581,709.625,234.0327802,210.328979,1.112698693,0.438531348,38948,221.6367634,0.779792222,0.99057718,0.962776607,0.947032989,0.006066011,0.00300984,0.896871483,0.997947727,SEKER,0
72263,1097.796,375.5949146,245.3807653,1.530661599,0.757088556,73699,303.3283851,0.719392733,0.980515339,0.753498797,0.807594494,0.00519761,0.001363819,0.652208867,0.998311068,BARBUNYA,3
25145,599.041,221.5129007,144.9409599,1.528297459,0.75621529,25561,178.9290596,0.759208937,0.983725206,0.88053862,0.807759092,0.008809421,0.00231342,0.652474751,0.997175504,DERMASON,0
60563,1005.91,408.4148618,189.8140139,2.151658107,0.885437823,61453,277.6890465,0.621981904,0.985517387,0.752140532,0.679919054,0.006743637,0.000889002,0.46228992,0.994689855,HOROZ,2
69589,1026.872,385.7660295,230.724245,1.671978728,0.801426157,70774,297.6633445,0.739097649,0.983256563,0.829311783,0.771616269,0.005543491,0.001212184,0.595391667,0.995482202,BARBUNYA,3
80724,1071.17,416.3012603,247.5448111,1.68172081,0.804000203,81330,320.5947426,0.799722607,0.992548875,0.884088489,0.770102743,0.005157094,0.00111887,0.593058236,0.997358376,BARBUNYA,3
35889,715.89,271.930781,168.974303,1.609302576,0.783503647,36306,213.7645762,0.788959968,0.988514295,0.879991809,0.786099225,0.007576995,0.001784786,0.617951991,0.994471731,SIRA,0
71260,1075.675,360.4960636,254.155122,1.418409594,0.709192421,72747,301.2159524,0.713484721,0.979559295,0.773915476,0.835559616,0.005058884,0.001521053,0.698159872,0.99027666,BARBUNYA,3
71898,1074.336,369.3024779,249.1299837,1.482368651,0.738187105,73105,302.5613604,0.750940007,0.983489501,0.782792068,0.819277905,0.005136478,0.00142748,0.671216285,0.99498998,BARBUNYA,3
38811,742.218,264.634744,187.3745512,1.412330235,0.706162603,39314,222.2964237,0.714909372,0.987205576,0.885322969,0.840012238,0.00681855,0.002094181,0.705620561,0.996569252,DERMASON,0
67413,1077.615,359.8362623,239.8736526,1.500107488,0.745398715,68823,292.9725199,0.736030134,0.979512663,0.729501623,0.814182868,0.005337787,0.001446868,0.662893742,0.994411866,BARBUNYA,3
53651,921.453,388.8616732,176.213146,2.206768802,0.891433655,54216,261.3629178,0.788197097,0.989578722,0.79403804,0.672123112,0.007247986,0.000912415,0.451749477,0.996906653,HOROZ,2
55699,948.396,317.4639035,223.7711015,1.418699293,0.709335508,56924,266.3046552,0.736759259,0.978480079,0.778176004,0.838850188,0.005699634,0.001740862,0.703669638,0.998295618,BARBUNYA,3
68774,1136.305,373.3326894,235.5836317,1.584714043,0.775759508,70416,295.9151508,0.686847099,0.976681436,0.669336199,0.792631235,0.005428399,0.00132171,0.628264275,0.995619219,BARBUNYA,3
60340,980.964,345.4561468,222.9906301,1.549195797,0.763763481,61109,277.1773334,0.787646199,0.987415929,0.787968816,0.802351719,0.00572516,0.001463614,0.643768281,0.997323116,BARBUNYA,3
78471,1131.829,380.0231477,264.8075786,1.435091661,0.717246431,80312,316.0891968,0.725293922,0.9770769,0.769763681,0.831763009,0.004842848,0.001429812,0.691829703,0.992839037,BARBUNYA,3
68804,1058.95,383.9446161,228.9820536,1.676745448,0.802692254,69932,295.9796845,0.764488889,0.983870045,0.771032424,0.770891613,0.005580266,0.001215648,0.594273879,0.996446022,BARBUNYA,3
47650,843.392,332.0364935,183.7246547,1.807250606,0.832964328,48256,246.3125338,0.759168977,0.987441976,0.841809485,0.741823681,0.006968237,0.001301684,0.550302373,0.994534298,HOROZ,2
90176,1181.556,418.3022938,275.5283718,1.518182287,0.752421062,91791,338.8445797,0.784493858,0.982405682,0.811693768,0.810047147,0.004638732,0.001232027,0.656176381,0.996195358,BARBUNYA,3
92476,1191.233,457.2075216,260.1276328,1.757627656,0.822373004,93866,343.1386019,0.688962563,0.985191656,0.818927525,0.75050953,0.004944067,0.000967585,0.563264554,0.990009358,CALI,2
161473,1556.283,605.285003,343.0184745,1.764584266,0.823920278,163971,453.4245351,0.800064412,0.984765599,0.837785098,0.749109152,0.003748521,0.000728149,0.561164521,0.990222084,BOMBAY,1
64566,1016.789,355.1781595,232.5007748,1.527642907,0.755972615,65592,286.7193479,0.799777035,0.984357849,0.784787483,0.807255008,0.005501009,0.001441004,0.651660648,0.995504766,BARBUNYA,3
40120,762.206,281.6828655,182.1285948,1.546615268,0.76285194,40818,226.0140937,0.717761557,0.982899701,0.867812821,0.802370756,0.007021009,0.001795063,0.64379883,0.9957091,SIRA,0
69575,1076.93,363.9028039,244.2310606,1.489993955,0.741327312,71278,297.6334009,0.73228363,0.976107635,0.753855536,0.817892574,0.005230367,0.001443767,0.668948262,0.996728867,BARBUNYA,3
80881,1130.612,433.4216946,239.0085096,1.813415327,0.83421082,82038,320.9063533,0.773610713,0.98589678,0.795113624,0.740402147,0.005358758,0.000993378,0.54819534,0.994105831,CALI,2
182361,1634.593,608.4481311,385.2641755,1.579301087,0.773995183,184578,481.8601837,0.827034014,0.987988818,0.857674622,0.791949484,0.003336504,0.000809583,0.627183986,0.99051235,BOMBAY,1
196411,1687.198,654.8413345,384.0744664,1.704985339,0.809938142,197945,500.0782461,0.766673433,0.992250373,0.867048851,0.763663226,0.003334036,0.000699451,0.583181523,0.994315947,BOMBAY,1
83982,1174.925,412.0556943,260.2859528,1.583088483,0.775231987,85570,327.0003111,0.741956003,0.981442094,0.764497003,0.793582799,0.004906476,0.001200379,0.629773658,0.996987425,BARBUNYA,3
22069,561.523,208.0328728,135.9878443,1.529790209,0.75676727,22426,167.6279318,0.683801202,0.984080977,0.879543694,0.805776172,0.009426475,0.002451245,0.649275239,0.993254903,DERMASON,0
43372,773.114,280.1265252,197.8736413,1.415683884,0.707840417,43819,234.9956288,0.753928522,0.989798946,0.91186855,0.838891028,0.006458695,0.001973089,0.703738157,0.996270768,SIRA,0
84390,1131.241,396.2597491,271.6921699,1.458487925,0.727939277,85574,327.7936625,0.773588538,0.986164022,0.828687097,0.827219174,0.004695577,0.001356285,0.684291563,0.998030981,BARBUNYA,3
82299,1145.17,421.062064,249.7111946,1.686196186,0.805165043,83888,323.7071845,0.770503314,0.981058077,0.788614027,0.768787341,0.005116248,0.001102443,0.591033975,0.996599235,BARBUNYA,3
92981,1209.112,442.6712769,268.7161202,1.64735661,0.794676543,94477,344.0742451,0.808460134,0.984165458,0.799228595,0.777268061,0.004760879,0.00107189,0.604145639,0.995243311,BARBUNYA,3
71678,1054.534,422.650982,218.7140631,1.932436241,0.855694396,73261,302.0981034,0.633086027,0.978392323,0.809980511,0.714769671,0.005896523,0.00094938,0.510895683,0.987273333,CALI,2
86769,1135.185,383.4507041,289.1968679,1.325915826,0.656649726,87906,332.3818919,0.808982164,0.987065729,0.84613794,0.86681779,0.004419213,0.001538991,0.751373081,0.996257459,BARBUNYA,3
183483,1669.563,634.1044843,374.9097183,1.691352487,0.806493607,187798,483.3402646,0.763253132,0.977023184,0.827180091,0.762240729,0.00345593,0.000719637,0.58101093,0.98269428,BOMBAY,1
199669,1690.464,625.7629325,411.065652,1.522294381,0.753974953,202954,504.2087531,0.764470531,0.983814066,0.878028583,0.805750432,0.003134001,0.000814857,0.649233758,0.988324903,BOMBAY,1
44049,812.823,322.7544975,176.2762927,1.830958051,0.837679472,44699,236.822568,0.817235622,0.985458288,0.837826223,0.73375451,0.00732717,0.001310144,0.53839568,0.985779906,HOROZ,2
38706,720.119,258.8464423,190.7525632,1.35697491,0.675965465,39128,221.9955176,0.745277751,0.989214884,0.937949847,0.85763403,0.006687502,0.002231782,0.73553613,0.998104074,DERMASON,0
64317,981.442,365.8679828,224.8790262,1.626954674,0.788803644,65275,286.1659445,0.821207865,0.985323631,0.839085786,0.782156291,0.005688511,0.001313266,0.611768464,0.995319562,BARBUNYA,3
185104,1607.624,588.7555844,402.5758805,1.462471084,0.729693661,187253,485.4706301,0.796639639,0.988523548,0.900029419,0.824570744,0.003180675,0.000907007,0.679916911,0.994358823,BOMBAY,1
59619,944.089,335.8367748,226.7063493,1.481373485,0.737772705,60673,275.5163669,0.737539432,0.982628187,0.840559917,0.820387723,0.005633049,0.001573983,0.673036016,0.997017708,BARBUNYA,3
78843,1090.744,420.5249115,243.2464944,1.728801529,0.815728197,80669,316.8375379,0.754557896,0.977364291,0.832774349,0.753433457,0.0053337,0.0010602,0.567661974,0.98137489,CALI,2
39600,736.956,276.151578,183.0653099,1.508486661,0.748693747,39961,224.5446191,0.757749713,0.990966192,0.91626676,0.813120898,0.006973525,0.00188041,0.661165595,0.99735948,SIRA,0
76502,1103.519,385.6338479,253.8097097,1.519381778,0.752875965,77696,312.0983365,0.800096218,0.984632414,0.78944708,0.809312611,0.005040834,0.001333974,0.654986903,0.995175165,BARBUNYA,3
61884,977.874,332.1090455,237.9380412,1.395779522,0.697643033,62975,280.7011863,0.724569127,0.982675665,0.81324695,0.845207892,0.005366638,0.001689415,0.714376381,0.997111924,BARBUNYA,3
184172,1632.704,632.6632699,373.8460925,1.692309436,0.806738598,186777,484.2469137,0.809931748,0.986052887,0.868197548,0.76541019,0.003435176,0.000727287,0.585852759,0.991444152,BOMBAY,1
35383,707.379,271.5264922,166.6109469,1.629703793,0.789610463,35744,212.2522905,0.835628085,0.989900403,0.888587482,0.781700116,0.007673925,0.001767494,0.611055072,0.995838768,DERMASON,0
33954,716.75,277.3684803,156.3563259,1.773951126,0.825970469,34420,207.9220419,0.799481987,0.98646136,0.830549278,0.7496239,0.008168949,0.001591181,0.561935991,0.996846984,HOROZ,2
41574,754.002,273.506578,193.8869062,1.410650071,0.705316011,41973,230.0731641,0.743375174,0.990493889,0.918938993,0.841197918,0.006578789,0.002031976,0.707613938,0.998195652,DERMASON,0
63780,1001.82,362.6544311,224.4814357,1.615520811,0.785394587,64748,284.9688021,0.793638943,0.985049731,0.798573664,0.785786075,0.005686021,0.001337228,0.617459756,0.997519086,BARBUNYA,3
75338,1132.638,394.0366999,248.1902526,1.587639707,0.776703957,77341,309.7149025,0.702884759,0.974101705,0.737975076,0.786005219,0.005230252,0.001231414,0.617804204,0.980850485,BARBUNYA,3
39657,798.425,331.2468658,152.89654,2.166477186,0.887099197,40152,224.7061651,0.789665472,0.987671847,0.781738439,0.678364653,0.008352797,0.0010911,0.460178602,0.996966443,HOROZ,2
74754,1036.381,352.3274101,271.1416181,1.299422098,0.638558995,75705,308.5121536,0.817949055,0.987438082,0.874591829,0.875640511,0.004713158,0.001709209,0.766746305,0.996327092,BARBUNYA,3
35283,681.373,223.9750122,200.8365205,1.115210578,0.442655743,35589,211.9521428,0.779080551,0.991401838,0.955004742,0.946320488,0.006347958,0.003140269,0.895522466,0.998696127,SEKER,0
47328,874.436,363.4143173,166.1896743,2.186744266,0.889312059,47999,245.4788813,0.793561368,0.986020542,0.777807199,0.67547939,0.007678632,0.00098608,0.456272406,0.997751068,HOROZ,2
77123,1075.07,392.0032146,252.4476478,1.552809931,0.765030692,78234,313.3624952,0.667165522,0.985799013,0.838533259,0.799387565,0.005082832,0.00128031,0.639020479,0.992277346,BARBUNYA,3
168532,1539.35,573.7944065,376.7821062,1.522881254,0.754195437,169925,463.2295402,0.788730549,0.991802266,0.893752947,0.807309264,0.003404661,0.0008921,0.651748248,0.99253519,BOMBAY,1
66910,996.008,355.7803779,239.9274682,1.482866387,0.738393969,67749,291.8774708,0.779037817,0.987616053,0.847569345,0.820386645,0.005317298,0.001485748,0.673034248,0.998019864,BARBUNYA,3
206303,1734.416,666.0177998,395.9859468,1.681922819,0.804053018,207854,512.5164756,0.817592042,0.992538032,0.861804713,0.769523691,0.003228348,0.00069831,0.592166711,0.995978704,BOMBAY,1
52334,856.496,310.322943,215.4484257,1.440358369,0.719713039,52812,258.1350777,0.708441629,0.990949027,0.896485183,0.831827242,0.005929662,0.001751226,0.69193656,0.996636615,SIRA,0
77815,1075.607,432.7701699,230.6963657,1.875929725,0.846071765,78443,314.7652064,0.850251311,0.991994187,0.845212567,0.727326485,0.005561526,0.000960045,0.529003816,0.992373982,CALI,2
67429,1124.602,393.2619082,219.2954315,1.793297314,0.830088268,68968,293.0072853,0.714668786,0.977685303,0.669975436,0.745069073,0.005832237,0.001108667,0.555127923,0.995509414,BARBUNYA,2
81568,1133.606,392.5502676,265.8710006,1.476468914,0.735714675,82755,322.2663544,0.796593617,0.985656456,0.797637211,0.820955636,0.004812552,0.001348447,0.673968156,0.995093031,BARBUNYA,3
60090,979.426,375.6817187,207.4573168,1.81088681,0.833701324,61492,276.6025384,0.814227642,0.977200286,0.787170501,0.736268295,0.006251984,0.001133293,0.542091002,0.981665445,HOROZ,2
42659,750.109,250.8943863,217.153824,1.155376321,0.500876329,43069,233.0560571,0.741895652,0.990480392,0.952734259,0.928901043,0.005881394,0.002701082,0.862857148,0.996924717,SEKER,0
77492,1134.539,428.9230129,231.9317687,1.849349984,0.84119587,78865,314.1112523,0.736280024,0.982590503,0.756532997,0.732325482,0.005535062,0.000982017,0.536300612,0.991807528,BARBUNYA,2
50879,843.716,314.0192157,207.0960918,1.51629716,0.751703392,51313,254.5214231,0.755778372,0.991542104,0.898164449,0.810528179,0.006171883,0.001643122,0.656955929,0.996140409,SIRA,0
55434,925.422,330.5917574,213.7725739,1.546464785,0.762798609,56460,265.670399,0.718876439,0.981827843,0.813404259,0.803620759,0.0059637,0.001534264,0.645806325,0.998716739,BARBUNYA,3
78661,1110.302,373.6630486,268.5560253,1.391378384,0.695308143,80166,316.4716351,0.767244743,0.981226455,0.801838829,0.846943888,0.004750296,0.001507714,0.717313949,0.998055123,BARBUNYA,3
73608,1062.467,391.5904484,240.2026181,1.630250542,0.789770341,74612,306.1382309,0.734698766,0.98654372,0.819415136,0.78178166,0.005319944,0.001225826,0.611182564,0.996380707,BARBUNYA,3
46584,803.589,290.4833904,204.823352,1.41821422,0.709095856,47062,243.5417643,0.735517486,0.989843186,0.906522681,0.838401686,0.00623569,0.001900522,0.702917387,0.996887434,SIRA,0
176119,1613.423,612.2088114,369.6122782,1.656354097,0.797184595,177629,473.54163,0.685048038,0.991499136,0.850197038,0.77349692,0.003476109,0.000767551,0.598297485,0.990992491,BOMBAY,1
67959,1012.437,340.589037,255.2594724,1.334285595,0.662044266,69034,294.1565675,0.807420873,0.984427963,0.833145451,0.8636701,0.005011684,0.001720105,0.745926041,0.995278371,BARBUNYA,3
37714,728.687,278.2250489,174.4161198,1.595179672,0.779108879,38440,219.1322801,0.752248928,0.981113424,0.892545608,0.787608021,0.007377235,0.001751112,0.620326395,0.989532055,SIRA,0
81515,1194.963,416.0416065,251.2564253,1.655844646,0.797043885,83485,322.1616388,0.730192144,0.976402947,0.717362186,0.774349569,0.005103866,0.00113195,0.599617255,0.992873022,BARBUNYA,3
179122,1642.56,619.1034092,369.8831772,1.673780932,0.801906351,180813,477.5617381,0.799352029,0.990647796,0.834288599,0.771376366,0.003456323,0.000754848,0.595021498,0.995935638,BOMBAY,1
200714,1688.8,612.1030514,420.6495529,1.455137768,0.726449214,203767,505.5264602,0.711860319,0.985017201,0.884364069,0.825884561,0.003049628,0.000875193,0.682085309,0.992528094,BOMBAY,1
77067,1129.233,398.9042899,247.7669124,1.609998228,0.783716508,78528,313.2487063,0.715219066,0.981395171,0.759471,0.785272844,0.005176071,0.001214122,0.61665344,0.992810945,BARBUNYA,3
39336,722.8,260.6452398,192.3676739,1.354932638,0.67475251,39664,223.7948854,0.775857988,0.991730537,0.94615823,0.858618732,0.006626125,0.002221472,0.737226128,0.998891742,SEKER,0
76097,1053.506,404.9215575,242.3833689,1.67058309,0.801053026,77694,311.2711192,0.753831218,0.979445002,0.861595403,0.768719554,0.005321124,0.001146185,0.590929753,0.987197253,CALI,3
152952,1477.762,522.9554346,375.9039206,1.391194414,0.695209889,155498,441.2986912,0.785735201,0.983626799,0.880148666,0.843855254,0.003419082,0.001069452,0.71209169,0.990657981,BOMBAY,1
72503,1048.874,409.7482505,229.4829452,1.785528115,0.828453137,74347,303.831675,0.697915965,0.975197385,0.82816944,0.741508169,0.005651466,0.001053913,0.549834365,0.981744717,CALI,2
75335,1045.764,408.4106538,237.0383312,1.722973039,0.814337135,76206,309.7087359,0.795470144,0.988570454,0.865643918,0.75832678,0.00542126,0.001105874,0.575059505,0.990812023,CALI,3
50683,905.491,314.9375832,205.4562108,1.532869617,0.757899604,51613,254.0307065,0.769883947,0.981981284,0.776790492,0.806606515,0.00621387,0.001622515,0.650614071,0.997306541,BARBUNYA,3
94151,1158.189,444.1690204,271.5418786,1.63572935,0.791361816,95228,346.2322579,0.79390684,0.988690301,0.882014915,0.779505643,0.004717624,0.001074435,0.607629047,0.993916667,CALI,3
78962,1104.024,428.4865065,235.1973086,1.821817218,0.835886392,79957,317.0765537,0.777200339,0.987555811,0.814087291,0.739991923,0.00542649,0.001003706,0.547588045,0.99760533,BARBUNYA,2
77128,1124.1,394.6981733,251.1657208,1.571465135,0.77140143,78456,313.3726529,0.821953429,0.983073315,0.767029449,0.793955164,0.005117443,0.001254344,0.630364803,0.990596309,BARBUNYA,3
87137,1243.283,393.2571731,283.9716384,1.384846654,0.691787007,89111,333.0859862,0.769163548,0.977847853,0.70839009,0.84699278,0.004513091,0.001432757,0.717396769,0.993484515,BARBUNYA,3
60946,967.849,366.2428097,212.2274488,1.725708959,0.814992157,61813,278.5657145,0.718380914,0.985973824,0.817598075,0.760603914,0.0060093,0.001240617,0.578518314,0.998354237,BARBUNYA,2
81338,1134.946,370.5396391,280.2769743,1.322048092,0.654106879,82905,321.8116811,0.761848563,0.981098848,0.793511009,0.868494615,0.004555554,0.001598783,0.754282896,0.997198263,BARBUNYA,3
28395,610.291,208.1781167,173.888747,1.197191424,0.549812187,28715,190.1410973,0.763922518,0.988855999,0.958027126,0.913357755,0.007331506,0.003147289,0.834222388,0.998723889,SEKER,0
155913,1510.721,574.9772165,347.1721053,1.65617343,0.797134712,157587,445.5497695,0.772772331,0.989377296,0.858467108,0.774899869,0.003687808,0.00082022,0.600469807,0.994482139,BOMBAY,1
78536,1162.368,383.6299082,261.3541204,1.467854831,0.732035693,80172,316.220083,0.791717491,0.979593873,0.730451443,0.824284229,0.004884765,0.001391014,0.67944449,0.997325876,BARBUNYA,3
65243,980.668,328.5051239,253.2426845,1.29719492,0.636963249,66224,288.2186108,0.757494485,0.985186639,0.852510582,0.877364126,0.005035101,0.00184038,0.769767809,0.998538891,BARBUNYA,3
76385,1057.34,384.8384545,254.3609427,1.512962055,0.750425442,77525,311.859588,0.823557951,0.985295066,0.858595529,0.810364932,0.005038142,0.00134021,0.656691323,0.993549053,BARBUNYA,3
44628,805.011,314.488383,181.3863708,1.733803822,0.81690904,45099,238.3739382,0.739265836,0.989556309,0.86539356,0.757973747,0.007046885,0.001434807,0.574524202,0.996112257,SIRA,2
55245,953.409,357.1979218,199.5524834,1.789994871,0.82939622,56521,265.2171161,0.713427863,0.97742432,0.763737908,0.742493447,0.006465706,0.001212177,0.551296518,0.98681794,HOROZ,2
190130,1653.353,632.0055466,385.2937073,1.640321486,0.792681037,191870,492.0173113,0.81492435,0.99093136,0.874036032,0.778501572,0.003324071,0.000753161,0.606064697,0.994140945,BOMBAY,1
44174,792.142,286.39521,196.9419627,1.45421121,0.726034744,44766,237.1583514,0.768577642,0.986775678,0.88464802,0.828080719,0.006483343,0.001880483,0.685717677,0.997178333,SIRA,0
